id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y
2412,25,102.5,2013237,1962,жен.,высшее,42043.0,0,98.469,0,высокий,0,1,0.007,-1.37,186000.0,0.028,1,0
2413,58,33.2,2005745,1962,муж.,ср. общ.,20826.0,0,119.194,0,средний,1,0,0.007,-0.48,76000.0,0.443,1,0
2414,39,44.4,1317685,1975,жен.,уч. степень,40252.0,0,98.896,0,средний,1,0,0.0078,-0.5,82000.0,0.142,1,0
2415,23,54.7,576408,1977,жен.,высшее,43856.0,0,102.215,0,средний,0,0,0.0076,0.91,46000.0,0.531,1,0
2416,58,50.3,490908,2002,муж.,начальное,57253.0,0,107.851,0,средний,0,0,0.0093,-0.73,174000.0,0.869,2,0
2417,67,84.9,1289500,1976,муж.,неоконч. высшее,73103.0,0,102.59,0,средний,1,1,0.0076,-2.67,231000.0,0.627,2,0
2418,38,86.0,1427256,1996,муж.,неоконч. высшее,48918.0,1,118.182,0,средний,1,0,0.0083,-4.03,105000.0,0.246,4,0
2419,73,65.7,1497775,1996,NA,неоконч. высшее,52349.0,1,89.885,0,средний,1,0,0.007,-0.45,140000.0,0.055,1,0
2420,97,84.4,181328,1981,жен.,среднее,41380.0,0,98.942,0,низкий,1,0,0.0072,-2.98,144000.0,0.86,1,0
2421,21,85.5,1816094,1953,жен.,высшее,36672.0,0,95.407,0,средний,0,0,0.0081,2.49,40000.0,0.938,4,0
2422,25,74.4,1390771,1989,жен.,ср. общ.,53999.0,0,102.004,0,низкий,1,0,0.007,-1.29,175000.0,0.825,2,0
2423,54,28.0,1487264,1974,жен.,NA,41377.0,0,113.753,0,NA,0,1,0.0083,-1.83,67000.0,0.91,1,0
2424,30,57.6,1523190,1991,муж.,высшее,32551.0,0,77.443,0,низкий,1,0,0.0085,-0.11,10000.0,0.105,1,0
2425,75,59.8,1838225,1992,муж.,среднее,32177.0,1,91.579,0,низкий,1,0,0.0095,-1.23,60000.0,0.737,1,0
2426,59,89.3,236900,1976,муж.,ср. специальное,54406.0,0,109.016,0,средний,1,1,0.0096,0.6,152000.0,0.739,2,0
2427,82,60.8,407670,1956,муж.,высшее,18180.0,0,103.768,0,высокий,1,0,0.0072,-3.15,259000.0,0.675,5,0
2428,15,51.0,2125085,1977,жен.,среднее,74832.0,1,106.85,0,низкий,1,0,0.0091,-4.05,99000.0,0.503,1,1
2429,97,71.8,673912,1973,муж.,среднее,40672.0,1,103.05,0,средний,1,0,0.0074,0.49,92000.0,0.487,4,0
2430,95,65.9,1330092,1979,жен.,высшее,35278.0,0,109.948,0,средний,0,1,0.0092,-0.41,51000.0,0.258,3,0
2431,28,81.0,540803,1963,муж.,ср. общ.,69238.0,1,98.653,0,средний,1,0,0.0079,-1.69,49000.0,0.526,3,0
2432,20,86.9,515608,1964,жен.,среднее,70252.0,0,112.762,0,высокий,1,1,0.0087,2.82,104000.0,0.734,2,0
2433,42,98.5,511710,1989,муж.,ср. специальное,62479.0,1,108.109,0,NA,0,1,0.0076,-0.57,148000.0,0.972,3,0
2434,75,101.3,1559625,1973,муж.,среднее,45474.0,1,95.7,0,средний,1,0,0.0085,2.9,26000.0,0.029,2,0
2435,52,84.7,1020995,1963,жен.,среднее,29194.0,1,114.297,0,средний,0,1,0.0074,-0.71,156000.0,0.927,3,0
2436,96,60.0,1374838,1963,муж.,неоконч. высшее,51209.0,1,102.386,0,средний,1,0,0.0091,1.07,97000.0,0.502,1,0
2437,64,77.2,1797990,1988,муж.,высшее,34805.0,0,88.914,0,низкий,1,1,0.0088,-1.28,121000.0,0.857,3,0
2438,39,28.0,267988,1988,жен.,высшее,47894.0,1,96.092,0,низкий,1,0,0.0074,-4.2,255000.0,0.643,2,0
2439,29,53.4,482691,1974,жен.,начальное,15364.0,0,110.959,0,низкий,1,0,0.0088,-0.52,229000.0,0.709,4,0
2440,70,87.7,1082950,1981,жен.,ср. общ.,43593.0,0,87.196,0,средний,1,1,0.0076,0.97,89000.0,0.651,4,0
2441,40,70.4,800450,1988,муж.,высшее,37895.0,0,104.232,0,низкий,1,1,0.0081,-3.02,44000.0,0.323,3,0
2442,89,105.8,1331219,1958,муж.,ср. специальное,49146.0,0,104.161,0,низкий,1,0,0.0092,-0.15,192000.0,0.199,2,0
2443,79,58.8,1632255,1969,жен.,неоконч. высшее,63944.0,0,102.188,0,низкий,1,0,0.007,-2.74,65000.0,0.95,1,0
2444,84,61.2,1772532,1996,жен.,начальное,12947.0,0,85.943,0,низкий,1,0,0.0079,0.71,119000.0,0.882,3,0
2445,42,61.5,813659,2002,муж.,неоконч. высшее,43189.0,0,109.169,0,средний,1,1,0.0083,1.44,49000.0,0.894,3,0
2446,29,74.7,599172,1991,жен.,среднее,37323.0,1,103.047,0,средний,0,0,0.008,-2.09,141000.0,0.875,1,0
2447,33,57.7,433964,1985,жен.,высшее,44464.0,0,109.398,0,низкий,1,0,0.0095,0.09,12000.0,0.485,1,0
2448,15,39.2,1295609,1992,муж.,среднее,12738.0,1,102.785,0,низкий,1,0,0.0093,1.07,23000.0,0.572,4,0
2449,72,60.4,217072,1974,муж.,NA,70500.0,0,97.773,0,низкий,1,0,0.0072,0.42,28000.0,0.552,1,0
2450,73,47.4,1527404,1966,муж.,ср. общ.,56415.0,0,99.852,0,высокий,1,0,0.0075,-0.0,12000.0,0.514,3,0
2451,92,83.8,202823,1968,муж.,неоконч. высшее,36141.0,1,105.446,0,низкий,1,1,0.0088,1.41,128000.0,0.648,1,0
2452,63,65.2,609031,1974,муж.,среднее,65471.0,0,99.547,0,средний,1,0,0.0079,1.0,162000.0,0.189,3,0
2453,30,64.2,1711785,1976,муж.,ср. специальное,78897.0,0,89.798,0,средний,1,0,0.0082,-1.19,159000.0,0.74,3,0
2454,65,28.0,2017715,1990,жен.,ср. общ.,16124.0,1,115.093,0,средний,1,0,0.0087,0.34,161000.0,0.944,5,0
2455,65,60.7,1365265,1993,муж.,начальное,61472.0,1,114.043,0,высокий,1,0,0.009,0.81,211000.0,0.951,3,0
2456,38,85.4,1064180,1955,муж.,высшее,11118.0,0,107.766,0,низкий,1,0,0.0074,-0.75,105000.0,0.701,1,0
2457,68,71.5,1471230,1984,жен.,высшее,17108.0,0,106.6,0,средний,0,0,0.0077,-0.1,99000.0,0.398,2,0
2458,67,92.0,909860,1970,муж.,высшее,38936.0,1,105.361,0,средний,1,1,0.0075,-0.92,56000.0,0.369,2,0
2459,63,77.2,2141252,1968,жен.,уч. степень,27573.0,0,87.812,0,средний,1,1,0.0069,0.82,36000.0,0.698,1,0
2460,44,47.7,1815017,1972,жен.,среднее,51035.0,0,84.506,0,средний,1,1,0.0092,-1.36,155000.0,0.684,1,0
2461,72,70.6,1174516,1979,муж.,неоконч. высшее,61372.0,0,103.37,0,низкий,1,1,0.0094,-5.49,84000.0,0.695,1,0
2462,29,88.9,266742,1991,муж.,среднее,72402.0,0,113.991,0,средний,0,1,0.007,-0.84,77000.0,0.767,3,0
2463,67,48.6,329401,1973,муж.,ср. общ.,27378.0,0,105.68,0,низкий,1,1,0.0074,-4.79,210000.0,0.428,1,0
2464,72,84.7,836788,1995,муж.,ср. специальное,25257.0,0,101.151,0,высокий,0,1,0.0091,0.32,31000.0,0.715,1,0
2465,25,70.6,642727,1974,муж.,среднее,20603.0,0,106.91,0,средний,0,0,0.0072,-3.0,197000.0,0.717,4,0
2466,81,76.0,1688246,1979,жен.,среднее,33428.0,0,88.74,0,высокий,1,0,0.0074,-1.0,115000.0,0.17,4,0
2467,13,63.4,125201,1984,жен.,высшее,45006.0,0,98.972,0,низкий,1,1,0.0091,1.52,88000.0,0.894,5,0
2468,19,55.6,1600881,1959,муж.,среднее,75581.0,0,112.011,0,средний,1,1,0.0071,0.77,58000.0,0.469,4,0
2469,67,62.6,1608531,1953,муж.,среднее,11994.0,0,101.093,0,низкий,0,0,0.0077,0.98,53000.0,0.754,1,0
2470,56,89.0,1375228,1959,жен.,NA,24786.0,0,100.27,0,низкий,1,0,0.0086,-2.26,98000.0,0.744,1,0
2471,11,81.4,918749,1960,муж.,среднее,37957.0,0,89.505,0,средний,0,1,0.0076,-0.58,278000.0,0.066,2,0
2472,71,74.0,963074,1979,муж.,ср. общ.,18367.0,0,94.606,0,высокий,1,1,0.0083,-1.23,65000.0,0.031,5,0
2473,95,88.1,764879,1976,муж.,высшее,30651.0,0,101.98,0,средний,1,1,0.009,1.92,22000.0,0.316,4,0
2474,17,40.3,727514,1965,жен.,неоконч. высшее,25517.0,0,100.454,0,средний,0,1,0.0078,-1.66,48000.0,0.379,3,0
2475,63,46.0,1679690,1974,жен.,ср. специальное,12801.0,0,94.991,0,низкий,1,0,0.0087,-1.35,17000.0,0.655,1,0
2476,39,88.1,1414156,1990,жен.,среднее,62098.0,0,99.48,0,низкий,1,0,0.0072,2.06,60000.0,0.729,5,0
2477,55,47.9,1341114,1958,жен.,ср. общ.,31783.0,0,111.932,0,низкий,1,0,0.0079,0.41,17000.0,0.492,2,0
2478,35,60.9,1793077,2002,жен.,среднее,34185.0,1,88.739,0,высокий,1,0,0.0091,-3.0,52000.0,0.096,2,0
2479,69,72.5,657750,1987,жен.,уч. степень,77356.0,1,93.667,0,низкий,0,0,0.0095,1.07,233000.0,0.767,1,0
2480,81,64.5,1482309,1975,жен.,высшее,28836.0,1,115.05,0,низкий,1,0,0.0088,2.9,139000.0,0.44,5,0
2481,54,75.7,1845014,1951,муж.,неоконч. высшее,49770.0,1,116.609,0,низкий,0,0,0.0087,-1.5,88000.0,0.809,1,0
2482,46,89.3,2196853,1961,муж.,среднее,27945.0,1,88.002,0,низкий,0,1,0.0083,-0.27,162000.0,0.388,3,0
2483,21,47.0,1046327,1960,муж.,высшее,35313.0,1,108.28,0,средний,0,0,0.0071,-0.62,51000.0,0.107,2,0
2484,11,44.1,2229405,1999,жен.,ср. общ.,48721.0,0,85.915,0,средний,0,1,0.0095,0.37,83000.0,0.328,1,0
2485,95,28.0,483201,1988,муж.,ср. специальное,60850.0,0,93.508,0,низкий,1,1,0.0072,0.88,159000.0,0.736,2,0
2486,28,69.2,495098,1976,жен.,неоконч. высшее,54625.0,0,100.173,0,средний,1,0,0.0069,2.43,89000.0,0.831,1,0
2487,88,74.4,672141,1970,NA,среднее,13267.0,1,89.405,0,низкий,0,1,0.0087,1.9,259000.0,0.718,2,0
2488,95,88.0,1379750,1989,жен.,среднее,36812.0,1,111.191,0,средний,1,0,0.007,-0.09,92000.0,0.106,2,0
2489,92,43.2,2040275,1955,муж.,высшее,81437.0,0,106.667,0,средний,1,0,0.0083,-1.05,152000.0,0.864,3,0
2490,47,36.1,205094,1963,жен.,высшее,20133.0,0,114.813,0,средний,0,0,0.0071,2.32,110000.0,0.471,4,0
2491,76,33.6,1823300,1949,муж.,ср. специальное,10475.0,0,109.841,0,средний,1,1,0.0084,-1.12,153000.0,0.693,3,0
2492,82,103.8,1204308,1974,NA,среднее,45755.0,0,96.034,0,средний,1,0,0.0088,0.42,73000.0,0.218,1,0
2493,67,58.7,2153054,2001,жен.,неоконч. высшее,71009.0,0,98.622,0,низкий,0,1,0.0074,0.32,115000.0,0.75,1,0
2494,93,79.0,1614088,1950,жен.,среднее,76692.0,0,94.771,0,средний,0,1,0.0076,0.26,59000.0,0.288,2,0
2495,19,81.2,1565689,1979,муж.,ср. специальное,20354.0,0,110.203,0,средний,1,1,0.0096,2.51,47000.0,0.127,1,0
2496,16,52.9,1876953,1962,муж.,неоконч. высшее,40544.0,0,97.666,0,высокий,1,1,0.0078,-0.68,64000.0,0.023,2,0
2497,63,96.5,246959,2001,жен.,высшее,25709.0,0,99.752,0,средний,1,1,0.0096,1.69,12000.0,0.352,1,0
2498,12,95.9,827416,1984,жен.,среднее,93233.0,0,104.633,0,средний,1,1,0.0079,4.66,35000.0,0.596,1,0
2499,13,74.2,1898624,1973,муж.,среднее,25756.0,0,84.512,0,средний,1,0,0.0086,2.4,68000.0,0.087,4,0
2500,71,65.1,1762703,1987,жен.,NA,61540.0,0,114.174,0,средний,1,0,0.0073,-1.43,117000.0,0.482,1,0
2501,20,56.8,398308,1966,жен.,среднее,12197.0,1,107.084,0,высокий,1,1,0.0083,2.57,40000.0,0.392,2,0
2502,55,74.5,1441131,1964,жен.,среднее,54253.0,0,94.211,0,низкий,0,1,0.008,0.52,214000.0,0.66,5,0
2503,46,71.6,1896143,1983,жен.,среднее,31743.0,0,100.337,0,низкий,1,0,0.0069,2.22,50000.0,0.415,1,0
2504,19,56.0,316215,1963,муж.,ср. специальное,60786.0,0,101.686,0,средний,0,0,0.0076,-3.18,81000.0,0.101,1,0
2505,83,73.2,696153,1964,жен.,неоконч. высшее,30934.0,1,101.48,0,средний,1,0,0.0069,0.45,86000.0,0.338,5,0
2506,19,49.9,671735,1975,муж.,высшее,93424.0,0,117.043,0,низкий,1,0,0.0091,0.71,157000.0,0.483,1,0
2507,11,51.1,1701482,1981,муж.,неоконч. высшее,86193.0,1,96.72,0,низкий,0,1,0.0093,-0.12,41000.0,0.963,2,0
2508,68,83.7,153109,1978,жен.,высшее,41103.0,1,105.413,0,средний,1,1,0.0085,0.29,115000.0,0.278,3,0
2509,29,77.4,709634,1977,жен.,среднее,30278.0,1,93.473,0,высокий,0,0,0.0089,-2.6,30000.0,0.836,1,0
2510,89,78.7,1559878,1998,жен.,среднее,75985.0,0,103.12,0,средний,0,0,0.0085,-0.28,117000.0,0.82,1,0
2511,48,92.9,1207630,1976,жен.,начальное,49056.0,0,98.625,0,низкий,1,0,0.0078,-0.67,100000.0,0.359,2,0
2512,17,71.1,2099031,1971,жен.,среднее,31294.0,1,111.864,0,низкий,1,1,0.0093,-1.6,85000.0,0.579,5,0
2513,15,104.2,388074,1965,муж.,среднее,61232.0,0,117.155,0,средний,1,1,0.0093,0.93,141000.0,0.283,1,0
2514,44,90.7,1724093,1996,муж.,ср. специальное,52222.0,0,120.944,0,высокий,1,0,0.0077,-0.27,35000.0,0.765,1,0
2515,97,116.5,1657195,1986,жен.,высшее,17364.0,0,111.198,0,низкий,0,0,0.0074,0.85,195000.0,0.597,4,0
2516,96,66.1,524475,1976,муж.,ср. общ.,33349.0,0,85.932,0,низкий,1,1,0.0079,-4.89,120000.0,0.511,2,0
2517,72,85.5,1553437,1999,жен.,неоконч. высшее,14114.0,1,92.973,0,низкий,0,0,0.0075,3.85,253000.0,0.084,1,1
2518,97,62.6,1543579,1972,жен.,неоконч. высшее,38660.0,0,101.068,0,высокий,1,0,0.0072,0.57,39000.0,0.369,1,0
2519,27,77.9,648243,1971,муж.,ср. специальное,58107.0,1,102.661,0,средний,1,0,0.0083,-3.42,200000.0,0.431,2,0
2520,55,78.8,256307,1981,жен.,среднее,62818.0,1,103.56,0,высокий,1,1,0.0081,1.92,163000.0,0.547,2,0
2521,57,75.5,736523,2002,муж.,высшее,17395.0,1,111.098,0,средний,0,1,0.0075,5.04,52000.0,0.213,3,0
2522,46,69.3,923542,1960,муж.,ср. общ.,40958.0,1,103.773,0,средний,1,1,0.0074,0.16,259000.0,0.516,4,0
2523,50,28.0,371806,2002,жен.,начальное,13985.0,0,120.011,0,средний,1,1,0.0077,-3.67,83000.0,0.549,1,0
2524,45,58.7,2080040,1977,жен.,среднее,38160.0,0,104.366,0,средний,0,1,0.0087,0.92,69000.0,0.753,1,0
2525,34,69.9,1950214,1990,жен.,высшее,23306.0,0,112.543,0,низкий,0,1,0.007,3.24,197000.0,0.674,1,0
2526,40,45.7,298373,1947,муж.,уч. степень,44498.0,0,101.267,0,средний,1,1,0.0079,-2.84,53000.0,0.749,4,0
2527,36,42.2,345411,1983,жен.,высшее,59006.0,0,109.407,0,средний,1,0,0.0069,2.29,81000.0,0.132,2,0
2528,40,71.6,1687241,1987,жен.,ср. общ.,25604.0,1,100.151,0,средний,1,0,0.0084,-0.8,180000.0,0.806,2,0
2529,62,53.4,787152,1981,жен.,ср. специальное,27328.0,0,94.647,0,средний,1,0,0.0088,-1.85,54000.0,0.381,1,0
2530,38,76.2,1612060,1974,муж.,неоконч. высшее,15633.0,1,117.012,0,низкий,1,0,0.0071,-2.19,343000.0,0.94,1,0
2531,42,56.6,642911,2002,жен.,неоконч. высшее,37169.0,0,98.419,0,средний,1,0,0.0085,0.36,21000.0,0.612,2,0
2532,94,55.1,1987537,1974,жен.,среднее,35823.0,0,112.08,0,высокий,1,1,0.0087,0.14,44000.0,0.575,3,0
2533,54,56.1,270348,1994,муж.,неоконч. высшее,81032.0,0,109.746,0,низкий,1,0,0.0087,1.34,83000.0,0.305,1,0
2534,34,55.0,1053690,2000,жен.,высшее,47354.0,1,116.546,0,высокий,1,1,0.0081,1.57,87000.0,0.963,3,0
2535,59,58.7,908358,1989,жен.,высшее,45209.0,0,96.768,0,низкий,1,0,0.0079,1.49,94000.0,0.8,3,0
2536,28,64.1,696546,1989,муж.,ср. общ.,75824.0,0,99.442,0,высокий,1,1,0.0072,-0.75,43000.0,0.321,3,0
2537,34,70.7,585197,1965,жен.,неоконч. высшее,41372.0,0,89.349,0,средний,1,0,0.0084,-0.56,33000.0,0.307,3,0
2538,61,53.7,192407,1990,жен.,уч. степень,59981.0,0,115.823,0,низкий,0,0,0.0085,-0.72,126000.0,0.807,1,0
2539,40,64.4,283346,1977,жен.,высшее,26998.0,0,114.171,0,средний,1,0,0.0079,0.85,86000.0,0.44,3,0
2540,70,88.6,1430000,1968,муж.,неоконч. высшее,29614.0,0,126.617,0,средний,1,1,0.0073,1.46,79000.0,0.927,2,0
2541,55,70.2,1413161,1980,жен.,ср. специальное,77580.0,0,118.794,0,высокий,1,0,0.0094,-2.39,143000.0,0.031,2,0
2542,38,32.8,2018739,1982,жен.,ср. специальное,15779.0,0,97.587,0,низкий,1,1,0.0074,-1.6,155000.0,0.494,2,0
2543,95,45.3,369104,1989,жен.,среднее,66246.0,1,117.873,0,низкий,0,1,0.0078,1.14,89000.0,0.016,1,0
2544,91,95.8,1345105,1955,жен.,высшее,77409.0,1,104.716,0,низкий,1,0,0.0076,-1.2,58000.0,0.504,2,0
2545,77,65.8,1277874,1975,муж.,среднее,42211.0,0,104.185,0,низкий,1,1,0.0091,0.19,29000.0,0.528,1,0
2546,18,69.2,730326,1994,муж.,среднее,37075.0,0,106.834,0,низкий,0,0,0.0072,0.55,18000.0,0.904,1,1
2547,92,87.1,1252123,1958,жен.,ср. специальное,18615.0,0,96.725,0,высокий,0,0,0.0074,0.1,221000.0,0.574,3,0
2548,24,59.8,1151834,1974,муж.,высшее,83065.0,0,96.642,0,средний,1,1,0.0079,-2.66,147000.0,0.689,2,0
2549,78,40.5,186318,1938,муж.,неоконч. высшее,50963.0,0,107.284,0,высокий,1,0,0.0069,1.69,75000.0,0.106,1,0
2550,53,75.5,1480118,1976,жен.,высшее,21789.0,1,88.028,0,средний,0,1,0.0073,1.06,37000.0,0.595,2,0
2551,72,49.8,799804,1951,жен.,ср. общ.,45324.0,0,110.198,0,низкий,1,1,0.0074,0.03,92000.0,0.741,1,0
2552,96,52.3,434848,2002,муж.,среднее,57238.0,0,116.572,0,низкий,0,1,0.0093,-2.98,147000.0,0.405,2,0
2553,40,50.7,306475,1979,жен.,ср. специальное,50952.0,1,108.648,0,средний,1,1,0.0084,-2.16,159000.0,0.286,3,0
2554,68,52.0,1730373,1996,муж.,ср. специальное,40271.0,0,100.823,0,средний,1,0,0.0079,0.79,39000.0,0.187,3,0
2555,17,80.3,975679,1994,жен.,неоконч. высшее,49950.0,1,105.564,0,низкий,1,0,0.0072,0.24,43000.0,0.155,2,0
2556,75,78.5,524033,1979,муж.,высшее,52669.0,0,100.351,0,низкий,1,0,0.009,-5.99,101000.0,0.06,1,0
2557,49,46.2,118827,2002,муж.,ср. специальное,36565.0,0,94.121,0,средний,1,0,0.0075,-1.84,48000.0,0.864,2,0
2558,71,54.9,940812,1996,муж.,ср. специальное,21532.0,0,85.992,0,средний,1,1,0.0093,4.3,148000.0,0.709,3,0
2559,27,64.1,2125206,1988,жен.,высшее,58283.0,0,119.545,0,средний,1,1,0.0079,-0.55,115000.0,0.518,1,0
2560,44,42.2,1579934,1999,жен.,ср. общ.,32841.0,0,98.479,0,низкий,1,1,0.0084,-3.73,27000.0,0.044,4,0
2561,37,97.0,1946812,1981,муж.,среднее,32183.0,0,104.287,0,высокий,1,1,0.0088,3.01,90000.0,0.061,3,0
2562,50,90.5,654778,1955,жен.,неоконч. высшее,13256.0,0,93.592,0,низкий,1,0,0.0074,1.35,181000.0,0.764,2,0
2563,20,64.7,560246,1966,жен.,среднее,66825.0,0,94.729,0,низкий,1,0,0.0096,1.95,43000.0,0.564,1,1
2564,60,72.8,790257,1978,NA,NA,58878.0,0,99.419,0,средний,1,0,0.0072,-0.92,40000.0,0.726,4,0
2565,73,73.6,2112096,1975,жен.,ср. общ.,68740.0,1,88.622,0,высокий,0,0,0.0071,-1.27,100000.0,0.37,3,0
2566,67,53.1,938596,1958,муж.,высшее,40104.0,1,98.782,0,низкий,1,1,0.0076,-3.23,197000.0,0.831,1,0
2567,96,57.2,1822724,1981,муж.,ср. общ.,35006.0,0,104.878,0,средний,1,0,0.0081,-0.8,183000.0,0.428,3,0
2568,11,69.4,1713305,1982,муж.,начальное,13772.0,0,108.507,0,низкий,1,0,0.0084,0.64,148000.0,0.077,1,0
2569,78,62.7,382386,1960,муж.,ср. общ.,46319.0,1,99.963,0,высокий,0,0,0.0071,-0.11,16000.0,0.735,3,0
2570,95,96.4,1720270,1955,жен.,высшее,26562.0,1,96.33,0,низкий,1,1,0.0069,1.02,252000.0,0.897,5,0
2571,21,64.6,617741,1967,жен.,ср. специальное,30399.0,0,102.593,0,средний,1,1,0.009,0.62,80000.0,0.705,4,0
2572,50,87.2,1048083,1969,муж.,неоконч. высшее,30835.0,0,92.361,1,средний,1,1,0.0083,0.04,27000.0,0.866,3,0
2573,29,74.0,1607532,1974,муж.,неоконч. высшее,42838.0,0,108.181,0,средний,1,1,0.0083,2.26,147000.0,0.391,5,0
2574,96,49.8,779824,2001,жен.,среднее,81581.0,0,102.075,0,низкий,1,0,0.0071,3.04,20000.0,0.5,2,0
2575,45,78.2,728466,1960,муж.,высшее,35776.0,0,107.495,0,средний,0,1,0.0088,-3.82,29000.0,0.042,1,0
2576,32,79.1,543995,1971,муж.,высшее,67988.0,0,96.405,0,высокий,1,1,0.0085,0.25,20000.0,0.564,5,0
2577,54,63.4,358559,1981,жен.,ср. общ.,44485.0,1,90.253,0,средний,1,0,0.0085,1.82,67000.0,0.998,4,0
2578,83,28.0,1009452,1968,жен.,уч. степень,28668.0,0,122.366,0,высокий,0,0,0.0072,-2.53,200000.0,0.694,1,0
2579,70,85.4,356670,1993,муж.,высшее,35961.0,0,100.922,0,низкий,1,1,0.0085,-0.24,63000.0,0.013,1,0
2580,25,58.4,1266440,1957,жен.,ср. специальное,47772.0,1,109.392,1,средний,1,1,0.0071,1.98,87000.0,0.352,2,0
2581,10,85.2,1009917,1971,жен.,ср. специальное,33130.0,1,93.755,0,средний,1,0,0.0081,3.92,37000.0,0.083,3,0
2582,12,47.4,986004,1986,жен.,неоконч. высшее,34359.0,1,116.898,0,средний,0,1,0.0079,1.87,23000.0,0.235,2,0
